id,Name,Type,Port?,year,year_added,unc_year,DECADE,NHGISNAM,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,STATENAM,ICPSRSTI,ICPSRCTYI,ICPSRFIP,GISJOIN,GISJOIN2,STATE,COUNTY,PID,X_CENTROID,Y_CENTROID
,Fairfield,,"0","1804","1803",,"1800",Franklin,"500","0110","6","110",FRANKLIN,Vermont,"6","110",50011.00000000000,G5000110,"5000110","500","0110",120.00000000000,1804413.83880000003,1039504.05893000006
,Fletcher,,"0","1804","1803",,"1800",Franklin,"500","0110","6","110",FRANKLIN,Vermont,"6","110",50011.00000000000,G5000110,"5000110","500","0110",120.00000000000,1804413.83880000003,1039504.05893000006
,Sheldon,,"0","1804","1803",,"1800",Franklin,"500","0110","6","110",FRANKLIN,Vermont,"6","110",50011.00000000000,G5000110,"5000110","500","0110",120.00000000000,1804413.83880000003,1039504.05893000006
,Huntsburg,,"0","1804","1802",,"1800",Franklin,"500","0110","6","110",FRANKLIN,Vermont,"6","110",50011.00000000000,G5000110,"5000110","500","0110",120.00000000000,1804413.83880000003,1039504.05893000006
,Fairfax,,"0","1804","1802",,"1800",Franklin,"500","0110","6","110",FRANKLIN,Vermont,"6","110",50011.00000000000,G5000110,"5000110","500","0110",120.00000000000,1804413.83880000003,1039504.05893000006
,Rockymount,,"0","1796","1795",,"1800",Franklin,"510","0670","40","670",FRANKLIN,Virginia,"40","670",51067.00000000000,G5100670,"5100670","510","0670",146.00000000000,1414543.38862999994,63605.46493840000
"1789",Fredericktown,,"0","1796","1789",,"1800",Frederick,"240","0210","52","190",FREDERICK,Maryland,"52","190",24021.00000000000,G2400210,"2400210","240","0210",181.00000000000,1581596.49075000011,381302.57530299999
,Taneytown,,"0","1796","2000","1796","1800",Frederick,"240","0210","52","190",FREDERICK,Maryland,"52","190",24021.00000000000,G2400210,"2400210","240","0210",181.00000000000,1581596.49075000011,381302.57530299999
,Westminster,,"0","1804","2000","1804","1800",Frederick,"240","0210","52","190",FREDERICK,Maryland,"52","190",24021.00000000000,G2400210,"2400210","240","0210",181.00000000000,1581596.49075000011,381302.57530299999
,Union,,"0","1804","2000","1804","1800",Frederick,"240","0210","52","190",FREDERICK,Maryland,"52","190",24021.00000000000,G2400210,"2400210","240","0210",181.00000000000,1581596.49075000011,381302.57530299999
,Emmitsburg,,"0","1804","1800",,"1800",Frederick,"240","0210","52","190",FREDERICK,Maryland,"52","190",24021.00000000000,G2400210,"2400210","240","0210",181.00000000000,1581596.49075000011,381302.57530299999
,Liberty,,"0","1804","1800",,"1800",Frederick,"240","0210","52","190",FREDERICK,Maryland,"52","190",24021.00000000000,G2400210,"2400210","240","0210",181.00000000000,1581596.49075000011,381302.57530299999
,Woodsboro,,"0","1804","1799",,"1800",Frederick,"240","0210","52","190",FREDERICK,Maryland,"52","190",24021.00000000000,G2400210,"2400210","240","0210",181.00000000000,1581596.49075000011,381302.57530299999
,Winchester,,"0","1796","1792",,"1800",Frederick,"510","0690","40","690",FREDERICK,Virginia,"40","690",51069.00000000000,G5100690,"5100690","510","0690",321.00000000000,1517246.97797999997,326998.90805400000
,Stevensburg,,"0","1796","2000","1796","1800",Frederick,"510","0690","40","690",FREDERICK,Virginia,"40","690",51069.00000000000,G5100690,"5100690","510","0690",321.00000000000,1517246.97797999997,326998.90805400000
,Millwood,,"0","1804","2000","1804","1800",Frederick,"510","0690","40","690",FREDERICK,Virginia,"40","690",51069.00000000000,G5100690,"5100690","510","0690",321.00000000000,1517246.97797999997,326998.90805400000
,Front Royal,,"0","1804","2000","1804","1800",Frederick,"510","0690","40","690",FREDERICK,Virginia,"40","690",51069.00000000000,G5100690,"5100690","510","0690",321.00000000000,1517246.97797999997,326998.90805400000
,Post Office,,"0","1804","2000","1804","1800",Frederick,"510","0690","40","690",FREDERICK,Virginia,"40","690",51069.00000000000,G5100690,"5100690","510","0690",321.00000000000,1517246.97797999997,326998.90805400000
,Post Office,,"0","1804","2000","1804","1800",Frederick,"510","0690","40","690",FREDERICK,Virginia,"40","690",51069.00000000000,G5100690,"5100690","510","0690",321.00000000000,1517246.97797999997,326998.90805400000
,Post Offie,,"0","1804","2000","1804","1800",Frederick,"510","0690","40","690",FREDERICK,Virginia,"40","690",51069.00000000000,G5100690,"5100690","510","0690",321.00000000000,1517246.97797999997,326998.90805400000
,Lancaster,,"0","1804","1801",,"1800",Garrard,"210","0790","51","790",GARRARD,Kentucky,"51","790",21079.00000000000,G2100790,"2100790","210","0790",45.00000000000,997917.62011599995,78266.71254070000
,Mitchels,,"0","1796","2000","1796","1800",Gates,"370","0730","47","730",GATES,North Carolina,"47","730",37073.00000000000,G3700730,"3700730","370","0730",317.00000000000,1702327.82260999992,55252.95253880000
,Georgetown,,"1","1796","2000","1796","1800",Georgetown,"450","0430","48","430",GEORGETOWN,South Carolina,"48","430",45043.00000000000,G4500430,"4500430","450","0430",411.00000000000,1524677.38250000007,-291357.45688000001
,Conway,,"0","1804","2000","1804","1800",Georgetown,"450","0430","48","430",GEORGETOWN,South Carolina,"48","430",45043.00000000000,G4500430,"4500430","450","0430",411.00000000000,1524677.38250000007,-291357.45688000001
,Varrens,,"0","1804","2000","1804","1800",Georgetown,"450","0430","48","430",GEORGETOWN,South Carolina,"48","430",45043.00000000000,G4500430,"4500430","450","0430",411.00000000000,1524677.38250000007,-291357.45688000001
,Post Office,,"0","1804","2000","1804","1800",Georgetown,"450","0430","48","430",GEORGETOWN,South Carolina,"48","430",45043.00000000000,G4500430,"4500430","450","0430",411.00000000000,1524677.38250000007,-291357.45688000001
,Post Office,,"0","1804","2000","1804","1800",Georgetown,"450","0430","48","430",GEORGETOWN,South Carolina,"48","430",45043.00000000000,G4500430,"4500430","450","0430",411.00000000000,1524677.38250000007,-291357.45688000001
,Post Office,,"0","1804","2000","1804","1800",Georgetown,"450","0430","48","430",GEORGETOWN,South Carolina,"48","430",45043.00000000000,G4500430,"4500430","450","0430",411.00000000000,1524677.38250000007,-291357.45688000001
,Sweedsboro,,"0","1796","1792",,"1800",Gloucester,"340","0150","12","150",GLOUCESTER,New Jersey,"12","150",34015.00000000000,G3400150,"3400150","340","0150",217.00000000000,1783257.65901999990,436057.97950100002
,Woodbury,,"0","1796","1792",,"1800",Gloucester,"340","0150","12","150",GLOUCESTER,New Jersey,"12","150",34015.00000000000,G3400150,"3400150","340","0150",217.00000000000,1783257.65901999990,436057.97950100002
,Absecon,,"0","1804","1804",,"1800",Gloucester,"340","0150","12","150",GLOUCESTER,New Jersey,"12","150",34015.00000000000,G3400150,"3400150","340","0150",217.00000000000,1783257.65901999990,436057.97950100002
,Tuckerton,,"0","1804","2000","1804","1800",Gloucester,"340","0150","12","150",GLOUCESTER,New Jersey,"12","150",34015.00000000000,G3400150,"3400150","340","0150",217.00000000000,1783257.65901999990,436057.97950100002
,Gloucester,,"0","1804","2000","1804","1800",Gloucester,"340","0150","12","150",GLOUCESTER,New Jersey,"12","150",34015.00000000000,G3400150,"3400150","340","0150",217.00000000000,1783257.65901999990,436057.97950100002
,Mullica Hill,,"0","1804","1802",,"1800",Gloucester,"340","0150","12","150",GLOUCESTER,New Jersey,"12","150",34015.00000000000,G3400150,"3400150","340","0150",217.00000000000,1783257.65901999990,436057.97950100002
,Blue Anchor,,"0","1804","2000","1804","1800",Gloucester,"340","0150","12","150",GLOUCESTER,New Jersey,"12","150",34015.00000000000,G3400150,"3400150","340","0150",217.00000000000,1783257.65901999990,436057.97950100002
,Post Off,,"0","1804","1804",,"1800",Gloucester,"340","0150","12","150",GLOUCESTER,New Jersey,"12","150",34015.00000000000,G3400150,"3400150","340","0150",217.00000000000,1783257.65901999990,436057.97950100002
,Post Office,,"0","1804","1806","1804","1800",Gloucester,"340","0150","12","150",GLOUCESTER,New Jersey,"12","150",34015.00000000000,G3400150,"3400150","340","0150",217.00000000000,1783257.65901999990,436057.97950100002
,Gloucester,,"0","1796","2000","1796","1800",Gloucester,"510","0730","40","730",GLOUCESTER,Virginia,"40","730",51073.00000000000,G5100730,"5100730","510","0730",147.00000000000,1693803.23414000007,165426.52013600001
,Post Office,,"0","1804","1796",,"1800",Goochland,"510","0750","40","750",GOOCHLAND,Virginia,"40","750",51075.00000000000,G5100750,"5100750","510","0750",148.00000000000,1569368.94112999993,174646.68110300001
,Plymouth,,"0","1796","1791",,"1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,New Hampton,,"0","1796","1804",,"1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
"1789",Haverhill,,"0","1796","1789",,"1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,Hanover,,"0","1796","1792",,"1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,Orford,,"0","1796","2000","1796","1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,Bartlett,,"0","1804","1804",,"1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,Dalton,,"0","1804","2000","1804","1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,Jefferson,,"0","1804","2000","1804","1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,Bath,,"0","1804","1802",,"1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,Littleton,,"0","1804","1802",,"1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,North Umberland,,"0","1804","1805","1804","1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,Lancaster,,"0","1804","1802",,"1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,Stratford,,"0","1804","1805","1804","1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,Lebanon,,"0","1804","1800",,"1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,Danbury,,"0","1804","2000","1804","1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,Grafton,,"0","1804","1800",,"1800",Grafton,"330","0090","4","90",GRAFTON,New Hampshire,"4","90",33009.00000000000,G3300090,"3300090","330","0090",208.00000000000,1925223.17877999996,1009307.24222000001
,Rutledge,,"0","1804","1803",,"1800",Grainger,"470","0570","54","570",GRAINGER,Tennessee,"54","570",47057.00000000000,G4700570,"4700570","470","0570",285.00000000000,1091605.27891000011,-56591.75416470000
,Oresville,,"0","1804","2000","1804","1800",Grainger,"470","0570","54","570",GRAINGER,Tennessee,"54","570",47057.00000000000,G4700570,"4700570","470","0570",285.00000000000,1091605.27891000011,-56591.75416470000
,Tazewell,,"0","1804","1806","1804","1800",Grainger,"470","0570","54","570",GRAINGER,Tennessee,"54","570",47057.00000000000,G4700570,"4700570","470","0570",285.00000000000,1091605.27891000011,-56591.75416470000
,Jacksonboro,,"0","1804","1806","1804","1800",Grainger,"470","0570","54","570",GRAINGER,Tennessee,"54","570",47057.00000000000,G4700570,"4700570","470","0570",285.00000000000,1091605.27891000011,-56591.75416470000
,Cumberland Gap,,"0","1804","1803",,"1800",Grainger,"470","0570","54","570",GRAINGER,Tennessee,"54","570",47057.00000000000,G4700570,"4700570","470","0570",285.00000000000,1091605.27891000011,-56591.75416470000
,Oxford,,"0","1796","2000","1796","1800",Granville,"370","0770","47","770",GRANVILLE,North Carolina,"47","770",37077.00000000000,G3700770,"3700770","370","0770",95.00000000000,1539883.99864999996,7755.24765089000
,Williamsboro,,"0","1796","2000","1796","1800",Granville,"370","0770","47","770",GRANVILLE,North Carolina,"47","770",37077.00000000000,G3700770,"3700770","370","0770",95.00000000000,1539883.99864999996,7755.24765089000
,Post Office,,"0","1804","2000","1804","1800",Granville,"370","0770","47","770",GRANVILLE,North Carolina,"47","770",37077.00000000000,G3700770,"3700770","370","0770",95.00000000000,1539883.99864999996,7755.24765089000
,Flower Gap,,"0","1804","2000","1804","1800",Grayson,"510","0770","40","770",GRAYSON,Virginia,"40","770",51077.00000000000,G5100770,"5100770","510","0770",149.00000000000,1322563.69577000011,15489.95101560000
,Post Office,,"0","1804","2000","1804","1800",Grayson,"510","0770","40","770",GRAYSON,Virginia,"40","770",51077.00000000000,G5100770,"5100770","510","0770",149.00000000000,1322563.69577000011,15489.95101560000
,Greensburg,,"0","1804","2000","1804","1800",Green,"210","0870","51","870",GREEN,Kentucky,"51","870",21087.00000000000,G2100870,"2100870","210","0870",46.00000000000,938899.22381300002,15530.00147110000
,Greenbrier,,"0","1796","1794",,"1800",Greenbrier,"510","0775","40","775",GREENBRIER,Virginia,"40","775",54025.00000000000,G5100775,"5100775","510","0775",150.00000000000,1334399.61972000008,166717.99823200001
,Sulphur Springs,,"0","1804","2000","1804","1800",Greenbrier,"510","0775","40","775",GREENBRIER,Virginia,"40","775",54025.00000000000,G5100775,"5100775","510","0775",150.00000000000,1334399.61972000008,166717.99823200001
,Lewisburg,,"0","1804","2000","1804","1800",Greenbrier,"510","0775","40","775",GREENBRIER,Virginia,"40","775",54025.00000000000,G5100775,"5100775","510","0775",150.00000000000,1334399.61972000008,166717.99823200001
,Post Office,,"0","1804","2000","1804","1800",Greenbrier,"510","0775","40","775",GREENBRIER,Virginia,"40","775",54025.00000000000,G5100775,"5100775","510","0775",150.00000000000,1334399.61972000008,166717.99823200001
,Greensboro,,"0","1796","1793",,"1800",Greene,"130","1330","44","1330",GREENE,Georgia,"44","1330",13133.00000000000,G1301330,"1301330","130","1330",19.00000000000,1180263.19140999997,-358324.59901900002
,Catskill,,"0","1796","1800",,"1800",Greene,"360","0390","13","390",GREENE,New York,"13","390",36039.00000000000,G3600390,"3600390","360","0390",231.00000000000,1776478.61657000007,740668.01214999997
,Freehold,,"0","1796","1800",,"1800",Greene,"360","0390","13","390",GREENE,New York,"13","390",36039.00000000000,G3600390,"3600390","360","0390",231.00000000000,1776478.61657000007,740668.01214999997
,Oakhill,,"0","1796","2000","1796","1800",Greene,"360","0390","13","390",GREENE,New York,"13","390",36039.00000000000,G3600390,"3600390","360","0390",231.00000000000,1776478.61657000007,740668.01214999997
,Snow Hill,,"0","1804","2000","1804","1800",Greene,"370","0790","47","790",GREENE,North Carolina,"47","790",37079.00000000000,G3700790,"3700790","370","0790",96.00000000000,1637788.94283000007,-66379.62116700000
,Waynesboro,,"0","1804","2000","1804","1800",Greene,"420","0590","14","590",GREENE,Pennsylvania,"14","590",42059.00000000000,G4200590,"4200590","420","0590",382.00000000000,1331683.86672000005,374607.11802200001
,Post OFfice,,"0","1804","1799",,"1800",Greene,"420","0590","14","590",GREENE,Pennsylvania,"14","590",42059.00000000000,G4200590,"4200590","420","0590",382.00000000000,1331683.86672000005,374607.11802200001
,Post Office,,"0","1804","2000","1804","1800",Greene,"420","0590","14","590",GREENE,Pennsylvania,"14","590",42059.00000000000,G4200590,"4200590","420","0590",382.00000000000,1331683.86672000005,374607.11802200001
,Greenville`,,"0","1796","1797",,"1800",Greene,"470","0590","54","590",GREENE,Tennessee,"54","590",47059.00000000000,G4700590,"4700590","470","0590",103.00000000000,1168160.37614000007,-67220.65158070000
,Hicksford,,"0","1796","1794",,"1800",Greensville,"510","0810","40","810",GREENSVILLE,Virginia,"40","810",51081.00000000000,G5100810,"5100810","510","0810",151.00000000000,1622433.61828000005,65531.47280720000
,Greenville,,"0","1796","1795",,"1800",Greenville,"450","0450","48","450",GREENVILLE,South Carolina,"48","450",45045.00000000000,G4500450,"4500450","450","0450",284.00000000000,1231165.33770000003,-203408.35226900000
,Post Office,,"0","1804","1802",,"1800",Greenville,"450","0450","48","450",GREENVILLE,South Carolina,"48","450",45045.00000000000,G4500450,"4500450","450","0450",284.00000000000,1231165.33770000003,-203408.35226900000
,Post Office,,"0","1804","1800",,"1800",Guilford,"370","0810","47","810",GUILFORD,North Carolina,"47","810",37081.00000000000,G3700810,"3700810","370","0810",97.00000000000,1439758.32722000009,-36063.94364350001
